SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/6/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/7/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/8/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/9/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/10/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/11/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/12/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/13/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/14/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/15/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/16/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/17/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/18/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/19/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/20/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/21/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/22/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/23/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/24/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/25/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/26/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/27/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/28/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/29/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/30/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","12.888816","0.635400"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/31/2025","cdd3c9bc-765b-4c87-8116-abbfb392b974","Backup","All","IN Central","GRS Data Stored","6.444408","0.317700"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/1/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","19.413922","0.970716"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/2/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","17.821032","0.891078"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/3/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","17.173392","0.858696"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/4/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","17.173392","0.858696"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/5/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","17.173392","0.858696"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/6/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","17.173392","0.858696"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/7/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","17.173392","0.858696"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/8/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","17.173392","0.858696"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/9/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","17.173392","0.858696"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/10/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.549488","0.827496"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/11/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/12/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/13/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/14/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/15/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/16/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/17/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/18/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/19/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/20/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/21/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/22/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/23/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/24/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/25/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/26/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/27/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/28/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/29/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/30/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","16.237536","0.811896"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/31/2025","90827432-b319-43b8-9927-aff1b13143ac","Storage","Standard HDD Managed Disks","IN Central","Snapshots ZRS Snapshots","8.795332","0.439777"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/1/2025","8c4ee915-1f7c-5e22-b37f-bcab1721bbec","Storage","Azure Premium SSD v2","IN Central","Premium LRS Provisioned Capacity","12288","1.536000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/2/2025","8c4ee915-1f7c-5e22-b37f-bcab1721bbec","Storage","Azure Premium SSD v2","IN Central","Premium LRS Provisioned Capacity","3911.655649","0.488957"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/15/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","0.007007","0.001402"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/16/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","0.000357","0.000072"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/17/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","4E-06","0.000001"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/18/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","0.002022","0.000404"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/19/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","2E-06","0.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/20/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","0.002286","0.000458"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/21/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","0.01157","0.002314"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/22/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","0.005295","0.001059"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/23/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","0.002311","0.000462"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/24/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","2.3E-05","0.000005"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/25/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","1.7E-05","0.000005"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/26/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","0.005478","0.001096"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/27/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","5E-06","0.000001"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/28/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","0.011587","0.002319"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/29/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","6E-06","0.000002"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/30/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","6E-06","0.000002"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/31/2025","fcde6631-6d91-51a6-ad74-c0beddacb207","Azure App Service","Static Web","US West 2","Standard Bandwidth Usage","3E-06","0.000001"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/1/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","600","3.000000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/2/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","552","2.760000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/3/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/4/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/5/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/6/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/7/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/8/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/9/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/10/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/11/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/12/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/13/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/14/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/15/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/16/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/17/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/18/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/19/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/20/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/21/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/22/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/23/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/24/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/25/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/26/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/27/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/28/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/29/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/30/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","528","2.640000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/31/2025","9c150bf9-2bad-430e-a53c-c213804f49ef","Virtual Network","IP Addresses","All","Standard IPv4 Static Public IP","286","1.430000"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/1/2025","11b9f18d-af5d-5134-8696-c8472ca726a3","Storage","Premium SSD Managed Disks","IN Central","P20 ZRS Disk","0.774144","85.024512"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/2/2025","11b9f18d-af5d-5134-8696-c8472ca726a3","Storage","Premium SSD Managed Disks","IN Central","P20 ZRS Disk","0.225792","24.798816"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/4/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","3E-06","0.000001"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/11/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","0.00465","0.000930"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/12/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","4E-06","0.000001"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/14/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","0.009469","0.001894"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/15/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","0.022134","0.004428"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/16/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","0.003856","0.000772"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/17/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","0.001817","0.000363"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/18/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","0.010844","0.002168"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/19/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","3.6E-05","0.000008"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/20/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","0.007271","0.001454"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/21/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","0.002309","0.000461"
"Microsoft Azure Sponsorship","e88b120d-0e65-4bd2-89ba-9650c120c639","7/22/2025","27ec409a-a153-53e5-996a-d09002fe4689","Azure App Service","Static Web","US Central","Standard Bandwidth Usage","0.009671","0.001934"
